Cas_Nesrece,PRVR_Vreme,PRSP_Promet,PRPV_Povrsje,stevilka_odseka,mesec,dan,dan_v_tednu
12.0,J,N,SU,21,4,21d,5
12.0,J,N,SU,128,4,2d,0
15.0,J,N,SU,50,4,24d,1
22.0,J,R,SU,1249,4,25d,2
14.0,J,N,SU,173,4,20d,4
12.0,O,N,SU,51,5,4d,4
18.0,O,R,SU,1422,3,8d,3
12.0,O,N,SU,10,5,5d,5
15.0,J,N,SU,356,5,4d,4
11.0,J,N,SU,143,4,20d,4
8.0,J,R,OS,8,5,4d,4
18.0,O,N,SU,381,4,29d,6
15.0,O,N,MO,14,5,4d,4
16.0,J,N,SU,9,4,29d,6
11.0,J,N,SU,17,5,4d,4
14.0,J,R,SU,8,4,30d,0
4.0,N,R,SU,31,5,1d,1
12.0,O,N,SU,5740,5,2d,2
16.0,J,N,SU,4,4,24d,1
22.0,J,R,SU,161,4,19d,3
0.0,N,E,MO,77,5,5d,5
10.0,J,N,SU,671,4,30d,0
19.0,J,E,SU,80,4,22d,6
10.0,J,N,SU,485,5,1d,1
12.0,J,N,SU,1215,4,28d,5
11.0,J,N,SU,7919,5,1d,1
12.0,J,R,SU,10,5,5d,5
9.0,O,N,MO,346,5,4d,4
19.0,J,R,SU,46,5,4d,4
11.0,O,G,SU,1062,5,4d,4
17.0,J,N,SU,28,4,28d,5
9.0,J,R,SU,1,5,3d,3
11.0,J,N,SU,263,5,1d,1
17.0,J,N,SU,1162,5,6d,6
15.0,N,E,OS,635,5,2d,2
16.0,J,R,SU,264,5,2d,2
22.0,J,R,SU,35,5,4d,4
20.0,J,N,MO,29,5,2d,2
11.0,J,R,SU,1308,5,2d,2
19.0,J,G,SU,47,4,21d,5
21.0,J,R,SU,1156,4,25d,2
8.0,J,N,SU,6,4,26d,3
14.0,O,N,SU,290,5,5d,5
12.0,J,G,SU,52,4,28d,5
13.0,O,E,SU,4,5,5d,5
16.0,O,N,MO,12,4,24d,1
16.0,J,N,SU,282,4,20d,4
11.0,J,N,SU,103,5,5d,5
13.0,O,N,SU,1,4,26d,3
4.0,O,R,SU,263,5,5d,5
14.0,J,N,SU,41,5,5d,5
9.0,J,N,SU,276,4,19d,3
10.0,J,N,SU,1177,5,6d,6
13.0,J,N,SU,1061,5,4d,4
10.0,J,N,SU,1177,5,6d,6
23.0,O,R,SU,265,4,13d,4
15.0,J,E,MO,1145,5,4d,4
21.0,J,N,SU,263,4,25d,2
19.0,J,N,SU,161,4,18d,2
2.0,J,R,SU,265,4,29d,6
16.0,N,E,OS,21,5,7d,0
18.0,J,N,SU,328,5,5d,5
9.0,O,N,SU,11,5,4d,4
12.0,J,N,SU,39,5,5d,5
19.0,J,E,SU,21,4,13d,4
14.0,J,N,SU,27,4,17d,1
19.0,J,N,SU,11,4,28d,5
2.0,J,R,SU,642,5,6d,6
17.0,J,G,SU,262,5,7d,0
12.0,O,N,SU,45,4,26d,3
14.0,J,N,SU,33,5,6d,6
14.0,J,G,SU,148,5,7d,0
13.0,O,G,SU,50,4,26d,3
18.0,J,N,SU,604,5,7d,0
11.0,J,G,SU,652,4,25d,2
16.0,J,R,SU,1050,4,26d,3
20.0,J,N,SU,282,4,25d,2
16.0,J,G,SU,1108,5,7d,0
18.0,J,N,SU,5,5,5d,5
16.0,N,N,SU,28,5,6d,6
18.0,O,N,MO,610,4,26d,3
20.0,N,G,SU,40,5,4d,4
8.0,J,R,SU,28,5,7d,0
17.0,J,E,SU,53,4,27d,4
11.0,J,N,SU,174,5,7d,0
4.0,O,R,SU,13,4,28d,5
7.0,J,N,SU,5,5,7d,0
10.0,D,N,MO,21,5,4d,4
9.0,J,N,SU,139,5,7d,0
18.0,J,G,SU,484,5,5d,5
16.0,O,E,SU,322,5,2d,2
14.0,J,N,SU,54,5,7d,0
12.0,O,N,SU,1318,5,3d,3
15.0,J,N,SU,118,5,7d,0
10.0,D,N,MO,55,5,4d,4
7.0,J,G,SU,1012,5,7d,0
10.0,J,N,SU,9,4,28d,5
10.0,N,E,OS,25,5,8d,1
8.0,O,N,SU,41,4,17d,1
4.0,J,N,SU,9,4,17d,1
11.0,O,G,SU,1398,5,4d,4
23.0,J,R,SU,1057,5,5d,5
9.0,J,N,SU,210,5,7d,0
16.0,J,N,SU,3,4,25d,2
9.0,N,E,SU,2,4,27d,4
17.0,J,N,SU,617,4,27d,4
9.0,J,N,SU,1,5,7d,0
22.0,J,E,SU,10,4,30d,0
18.0,O,N,SU,37,5,4d,4
12.0,J,N,SU,17,4,25d,2
6.0,J,N,SU,14,4,21d,5
13.0,D,N,MO,57,5,4d,4
10.0,J,N,SU,10,5,7d,0
16.0,J,N,SU,2202,5,3d,3
15.0,N,N,SU,26,4,11d,2
20.0,D,N,MO,16,4,26d,3
11.0,N,E,OS,95,5,8d,1
11.0,J,N,SU,113,5,3d,3
19.0,J,N,SU,3,4,11d,2
15.0,O,G,SU,1333,4,26d,3
10.0,J,R,SU,10,5,7d,0
10.0,J,N,SU,28,4,30d,0
11.0,J,N,SU,1309,5,4d,4
14.0,J,R,SU,1436,4,26d,3
12.0,J,N,SU,245,5,7d,0
20.0,D,R,MO,25,5,4d,4
18.0,J,N,SU,72,5,6d,6
12.0,J,R,SU,131,4,20d,4
8.0,O,N,SU,77,4,11d,2
14.0,O,G,SU,326,4,26d,3
17.0,J,N,SU,366,4,11d,2
23.0,D,R,MO,244,5,4d,4
9.0,J,R,SU,1,4,27d,4
0.0,O,N,SU,623,4,27d,4
21.0,N,E,SU,1349,4,22d,6
10.0,J,N,SU,215,5,2d,2
12.0,O,N,MO,610,3,20d,1
2.0,J,N,SU,92,5,1d,1
19.0,J,N,SU,9,5,7d,0
19.0,D,G,MO,47,4,26d,3
6.0,J,N,SU,16,5,7d,0
13.0,J,N,SU,166,5,2d,2
16.0,N,E,OS,27,4,28d,5
21.0,J,N,SU,237,5,4d,4
14.0,J,N,SU,23,4,29d,6
15.0,D,G,MO,621,4,29d,6
9.0,J,N,SU,366,4,30d,0
14.0,J,N,SU,246,4,20d,4
21.0,D,R,MO,258,4,26d,3
14.0,J,E,SU,18,5,7d,0
21.0,J,N,SU,256,4,30d,0
13.0,O,N,SU,56,5,5d,5
15.0,N,E,OS,22,5,8d,1
10.0,O,N,SU,2,5,4d,4
19.0,J,R,SU,30,5,7d,0
15.0,O,N,SU,346,5,8d,1
19.0,D,N,MO,168,4,26d,3
12.0,J,R,SU,184,5,8d,1
2.0,D,N,MO,66,5,5d,5
11.0,J,N,SU,473,5,8d,1
14.0,J,G,SU,28,4,26d,3
10.0,J,N,SU,1120,4,19d,3
19.0,J,N,SU,31,4,24d,1
12.0,J,N,SU,2,5,1d,1
13.0,J,R,SU,177,5,5d,5
19.0,N,E,OS,17,5,3d,3
12.0,J,N,SU,2,4,29d,6
10.0,N,E,SU,168,5,5d,5
19.0,N,E,OS,42,4,30d,0
6.0,J,G,SU,881,5,3d,3
6.0,J,N,SU,1315,5,7d,0
16.0,J,G,SU,21,5,8d,1
16.0,J,N,SU,235,5,3d,3
19.0,J,N,SU,17,4,30d,0
19.0,J,R,SU,656,5,3d,3
0.0,J,R,SU,1,4,26d,3
7.0,J,G,SU,367,5,8d,1
15.0,O,N,MO,621,4,29d,6
15.0,J,N,SU,2,5,3d,3
18.0,O,N,SU,534,5,3d,3
11.0,J,G,SU,15,5,7d,0
17.0,J,G,SU,1,5,8d,1
13.0,O,G,SU,516,5,4d,4
11.0,J,N,SU,5,4,26d,3
13.0,J,E,SU,66,4,27d,4
12.0,J,G,SU,473,5,7d,0
21.0,J,R,SU,18,4,28d,5
7.0,J,N,SU,9,5,8d,1
14.0,J,N,SU,56,5,8d,1
8.0,J,N,SU,116,5,3d,3
10.0,N,E,OS,28,5,9d,2
3.0,J,R,SU,276,5,1d,1
15.0,J,G,SU,52,5,3d,3
16.0,J,N,SU,1008,5,8d,1
15.0,J,N,SU,615,5,6d,6
0.0,N,E,SU,2501,5,6d,6
21.0,D,R,MO,1429,5,8d,1
12.0,O,N,SU,1212,5,6d,6
18.0,D,N,MO,691,5,4d,4
8.0,J,N,SU,44,5,7d,0
11.0,N,E,OS,231,5,9d,2
10.0,J,N,SU,1315,5,8d,1
9.0,J,N,SU,244,5,1d,1
15.0,J,R,SU,280,5,6d,6
15.0,J,N,SU,30,5,7d,0
11.0,J,G,SU,415,4,28d,5
10.0,J,R,SU,32,5,7d,0
8.0,J,G,SU,1140,5,3d,3
0.0,J,N,SU,7,5,7d,0
7.0,J,N,SU,912,5,7d,0
11.0,J,N,SU,19,5,8d,1
12.0,J,N,SU,235,4,21d,5
10.0,J,R,SU,454,4,21d,5
20.0,J,N,SU,1321,5,5d,5
11.0,J,N,SU,258,5,8d,1
17.0,J,N,SU,361,4,11d,2
5.0,O,R,SU,600,4,15d,6
15.0,J,G,SU,644,5,6d,6
13.0,N,E,SU,18,4,29d,6
10.0,O,R,SU,1215,5,6d,6
0.0,O,R,SU,31,5,8d,1
14.0,J,N,SU,4,4,20d,4
13.0,J,G,SU,4,5,4d,4
18.0,N,E,OS,12,5,9d,2
8.0,O,R,SU,380,4,26d,3
21.0,J,R,SU,493,5,9d,2
14.0,J,N,SU,4,5,8d,1
11.0,J,N,SU,18,5,9d,2
21.0,J,R,SU,263,5,9d,2
9.0,J,N,SU,1432,5,8d,1
20.0,N,N,OS,43,4,23d,0
20.0,J,N,SU,3,3,21d,2
8.0,J,R,SU,112,5,9d,2
12.0,J,G,SU,17,5,9d,2
18.0,N,E,OS,3,5,9d,2
17.0,J,N,SU,610,5,7d,0
23.0,O,N,SU,27,5,9d,2
19.0,J,G,SU,6,4,26d,3
15.0,J,G,SU,89,5,8d,1
11.0,J,N,SU,38,5,9d,2
11.0,O,E,SU,36,5,9d,2
12.0,J,N,SU,42,5,9d,2
18.0,J,R,SU,178,5,9d,2
13.0,J,N,SU,38,5,9d,2
15.0,O,G,MO,1034,5,9d,2
6.0,J,Z,SU,138,5,7d,0
18.0,J,R,OS,103,4,7d,5
15.0,J,G,SU,1014,5,9d,2
21.0,J,N,SU,6,4,25d,2
13.0,O,G,MO,655,5,9d,2
10.0,N,E,OS,151,5,10d,3
12.0,J,R,SU,515,5,6d,6
21.0,N,E,SU,92,3,19d,0
12.0,J,N,SU,6,4,23d,0
13.0,J,N,SU,15,5,5d,5
14.0,J,R,SU,4,5,9d,2
15.0,J,N,SU,5,5,9d,2
18.0,J,N,SU,25,4,19d,3
21.0,J,N,SU,1399,5,9d,2
20.0,N,N,SU,92,4,26d,3
9.0,J,E,SU,112,5,8d,1
16.0,O,N,SU,15,5,3d,3
20.0,J,R,SU,555,5,9d,2
17.0,N,E,SU,652,5,4d,4
8.0,N,E,OS,4,4,27d,4
8.0,J,G,SU,616,5,9d,2
13.0,J,N,SU,6643,5,9d,2
5.0,J,N,SU,262,5,9d,2
20.0,O,N,SU,12,5,9d,2
18.0,J,G,SU,1258,5,9d,2
17.0,O,R,SP,47,1,25d,3
16.0,O,N,SU,1029,5,5d,5
16.0,J,G,SU,1274,5,10d,3
11.0,J,G,SU,1238,5,7d,0
21.0,J,N,SU,488,5,9d,2
14.0,J,G,SU,118,5,7d,0
16.0,J,N,SU,207,5,7d,0
16.0,J,N,SU,274,5,8d,1
20.0,O,N,SU,36,5,8d,1
6.0,J,R,SU,1284,5,2d,2
10.0,J,N,SU,281,5,6d,6
19.0,J,R,SU,440,5,9d,2
21.0,J,R,SU,1015,5,10d,3
8.0,J,N,SU,15,5,9d,2
16.0,J,E,OS,35,4,25d,2
18.0,O,R,SU,240,5,10d,3
7.0,J,N,SU,1720,5,9d,2
17.0,J,N,SU,652,5,9d,2
9.0,J,R,SU,5,5,3d,3
18.0,J,N,SU,1310,5,10d,3
13.0,J,G,SU,258,5,9d,2
9.0,N,E,SU,379,4,29d,6
11.0,O,N,SU,256,5,10d,3
16.0,J,G,SU,689,5,9d,2
6.0,J,R,SU,1437,4,29d,6
22.0,O,N,MO,18,5,4d,4
12.0,J,N,SU,534,5,9d,2
1.0,J,N,SU,1048,4,30d,0
13.0,O,R,SU,1074,5,10d,3
11.0,J,N,SU,1346,5,10d,3
11.0,N,E,OS,3,5,3d,3
18.0,J,N,SU,1292,5,9d,2
17.0,J,N,SU,21,5,10d,3
13.0,O,N,MO,141,5,10d,3
14.0,J,E,SU,11,5,3d,3
20.0,O,R,SU,85,5,10d,3
12.0,N,E,OS,13,5,7d,0
11.0,J,G,SU,25,4,25d,2
13.0,J,N,SU,373,5,10d,3
16.0,J,N,SU,39,4,30d,0
18.0,O,N,SU,485,5,6d,6
20.0,N,E,OS,24,4,24d,1
15.0,N,E,SU,60,5,7d,0
13.0,J,N,SU,373,5,10d,3
15.0,D,R,MO,624,5,10d,3
22.0,O,E,MO,10,4,26d,3
12.0,J,N,SU,1006,5,10d,3
18.0,J,R,SU,6,5,5d,5
12.0,N,E,OS,1260,5,11d,4
17.0,J,R,SU,37,4,22d,6
16.0,J,N,SU,1626,5,10d,3
15.0,D,G,MO,338,5,10d,3
20.0,J,N,SU,19,5,7d,0
10.0,J,E,SU,4,4,24d,1
12.0,O,G,SU,653,5,5d,5
5.0,J,N,SU,1118,5,8d,1
13.0,N,E,OS,125,5,11d,4
12.0,J,N,SU,67,5,10d,3
13.0,J,N,SU,48,5,9d,2
10.0,J,G,SU,3,5,10d,3
11.0,J,G,SU,1316,5,10d,3
14.0,O,R,SU,2,5,9d,2
4.0,J,N,SU,328,5,10d,3
4.0,N,E,OS,1307,5,12d,5
16.0,N,E,OS,690,5,12d,5
21.0,N,E,OS,1265,5,12d,5
9.0,J,G,MO,30,3,12d,0
18.0,J,N,SU,27,5,11d,4
21.0,O,N,SU,1259,5,13d,6
5.0,N,E,OS,1307,5,14d,0
7.0,N,E,SU,165,4,22d,6
17.0,J,N,SU,187,5,3d,3
15.0,N,N,SU,178,4,26d,3
20.0,J,R,SU,43,5,11d,4
12.0,J,N,SU,2,4,30d,0
16.0,J,N,SU,97,5,12d,5
11.0,J,N,SU,6,5,7d,0
18.0,J,N,SU,10,5,3d,3
24.0,D,R,MO,211,3,17d,5
15.0,O,G,SU,4,5,11d,4
18.0,J,G,SU,20,5,10d,3
15.0,O,N,SU,1122,5,12d,5
20.0,N,N,SU,21,5,12d,5
19.0,J,N,SU,27,5,13d,6
18.0,D,N,MO,60,5,12d,5
10.0,J,N,SU,27,5,13d,6
15.0,O,N,SU,1134,5,11d,4
8.0,O,G,SU,136,5,11d,4
10.0,J,N,SU,270,5,8d,1
12.0,O,G,MO,1136,5,11d,4
17.0,J,N,SU,5,5,12d,5
14.0,J,N,SU,1198,5,11d,4
12.0,O,N,MO,11,5,11d,4
5.0,D,G,MO,23,5,9d,2
0.0,J,N,SU,1078,5,12d,5
14.0,J,N,SU,614,5,8d,1
23.0,D,N,MO,3909,5,10d,3
7.0,O,G,SU,657,5,10d,3
23.0,J,N,SU,13,5,11d,4
21.0,J,R,SU,1106,4,27d,4
13.0,J,G,SU,776,5,11d,4
22.0,J,R,SU,1334,5,11d,4
18.0,J,N,SU,387,4,24d,1
10.0,O,N,SU,24,5,11d,4
11.0,O,N,SU,1254,5,13d,6
17.0,O,G,SU,20,5,11d,4
3.0,O,R,MO,1006,5,11d,4
22.0,J,R,SU,20,5,11d,4
18.0,J,N,SU,1429,5,11d,4
6.0,J,N,SU,1177,5,12d,5
13.0,J,N,SU,1265,5,11d,4
16.0,J,R,SU,207,5,11d,4
2.0,J,R,MO,1040,5,13d,6
15.0,J,N,SU,1255,5,6d,6
9.0,J,N,SU,8,5,13d,6
21.0,O,N,MO,1206,5,12d,5
14.0,J,G,SU,226,5,7d,0
20.0,J,N,SU,1260,5,10d,3
22.0,D,N,MO,534,5,12d,5
22.0,J,N,SU,27,5,13d,6
19.0,O,R,SU,32,5,11d,4
20.0,J,G,SU,95,4,7d,5
10.0,J,N,SU,9,5,13d,6
17.0,J,N,SU,641,5,4d,4
11.0,J,G,SU,11,5,7d,0
13.0,O,G,SU,1204,5,10d,3
9.0,O,N,MO,1178,5,11d,4
8.0,O,N,SU,608,5,14d,0
12.0,N,E,OS,99,5,8d,1
6.0,O,N,SU,15,5,10d,3
7.0,O,N,SU,1204,5,11d,4
11.0,J,G,SU,21,5,11d,4
12.0,J,N,SU,1399,5,4d,4
13.0,J,R,SU,23,5,12d,5
16.0,O,G,SU,20,5,10d,3
5.0,O,N,SU,809,5,12d,5
17.0,J,N,SU,1575,5,10d,3
15.0,J,N,SU,6,4,19d,3
15.0,J,G,SU,616,5,11d,4
12.0,J,N,SU,315,5,13d,6
9.0,J,N,SU,1419,5,10d,3
10.0,O,G,MO,615,5,11d,4
22.0,J,N,SU,606,5,13d,6
13.0,O,N,SU,57,4,27d,4
13.0,J,N,SU,5,5,11d,4
12.0,J,R,SU,4,5,13d,6
13.0,O,N,SU,16,5,12d,5
9.0,O,E,SU,4,5,9d,2
17.0,N,E,OS,239,5,14d,0
6.0,J,N,SU,13,5,14d,0
14.0,O,G,SU,283,5,8d,1
9.0,J,R,SU,11,5,7d,0
21.0,J,N,SU,1183,5,11d,4
6.0,J,N,SU,4,5,2d,2
12.0,O,R,MO,24,5,14d,0
8.0,J,N,SU,155,4,20d,4
14.0,O,Z,SU,57,5,12d,5
14.0,D,N,MO,21,5,14d,0
18.0,D,R,MO,1288,5,14d,0
12.0,J,N,SU,143,4,26d,3
18.0,D,E,MO,1095,5,14d,0
8.0,D,G,MO,11,5,11d,4
16.0,O,N,MO,222,5,14d,0
11.0,O,R,SU,10,5,14d,0
8.0,O,G,SU,7,5,11d,4
14.0,J,N,SU,200,5,3d,3
6.0,D,N,MO,6,5,14d,0
10.0,J,R,SU,5,5,5d,5
23.0,D,R,MO,66,5,14d,0
17.0,J,N,SU,19,5,10d,3
11.0,J,N,SU,312,5,13d,6
11.0,D,N,MO,393,5,5d,5
9.0,O,N,SU,1260,5,11d,4
22.0,D,R,MO,205,5,14d,0
20.0,D,N,MO,61,5,14d,0
14.0,J,N,SU,10,4,28d,5
8.0,N,E,SU,197,5,3d,3
19.0,N,N,SU,14,5,12d,5
15.0,J,N,SU,1543,5,12d,5
16.0,J,N,SU,9,4,29d,6
10.0,O,N,MO,62,5,11d,4
14.0,O,G,SP,49,5,11d,4
23.0,J,E,SU,163,5,12d,5
19.0,J,E,SU,30,5,13d,6
16.0,J,G,SU,66,5,7d,0
17.0,O,N,MO,1022,5,13d,6
23.0,J,N,SU,1397,5,5d,5
21.0,J,R,SU,1206,5,6d,6
15.0,J,N,SU,50,5,7d,0
5.0,J,N,SU,1219,5,1d,1
16.0,J,E,SU,73,5,9d,2
16.0,N,E,OS,3,5,12d,5
15.0,D,E,MO,28,5,14d,0
15.0,J,R,SU,1199,5,6d,6
14.0,J,N,SU,95,4,24d,1
5.0,N,R,SU,18,5,13d,6
12.0,J,N,SU,1351,5,1d,1
18.0,D,G,SP,72,5,14d,0
15.0,O,N,MO,356,5,13d,6
17.0,O,N,SU,357,5,14d,0
17.0,D,N,MO,25,5,14d,0
16.0,J,N,SU,28,5,8d,1
15.0,J,N,SU,1286,4,29d,6
16.0,J,E,SU,6,5,9d,2
10.0,J,N,SU,104,5,13d,6
12.0,D,N,MO,654,5,14d,0
18.0,O,R,SU,1429,5,4d,4
18.0,J,G,SU,249,5,3d,3
11.0,O,N,SU,1,4,26d,3
2.0,O,N,MO,91,5,5d,5
9.0,O,N,SU,153,5,14d,0
7.0,O,G,SU,283,5,14d,0
13.0,J,N,SU,1260,5,2d,2
18.0,J,N,SU,69,5,13d,6
16.0,J,N,SU,101,5,12d,5
17.0,N,E,OS,13,5,14d,0
12.0,N,E,OS,77,5,14d,0
14.0,D,G,MO,1121,5,15d,1
20.0,O,G,MO,212,5,14d,0
17.0,N,E,OS,610,5,15d,1
18.0,N,E,OS,81,5,15d,1
18.0,N,E,OS,33,5,15d,1
11.0,D,N,MO,473,5,14d,0
18.0,O,N,SU,1,5,15d,1
11.0,D,G,MO,371,5,14d,0
17.0,J,N,SU,95,5,10d,3
8.0,O,E,SU,2,5,14d,0
8.0,J,N,SU,49,4,23d,0
13.0,O,G,SU,1255,5,14d,0
12.0,O,E,MO,11,5,15d,1
7.0,N,E,SU,7,5,9d,2
14.0,J,N,SU,226,5,10d,3
12.0,O,N,SU,95,5,15d,1
6.0,J,N,SU,22,5,3d,3
15.0,J,N,SU,5,5,15d,1
16.0,O,N,MO,305,5,10d,3
13.0,J,N,SU,22,4,13d,4
19.0,O,R,MO,16,5,12d,5
15.0,J,R,SU,22,5,8d,1
11.0,J,N,SU,13,5,12d,5
7.0,J,R,SU,1267,5,6d,6
7.0,O,G,MO,10,5,15d,1
19.0,D,N,MO,5672,5,12d,5
9.0,D,N,MO,21,5,11d,4
16.0,O,N,SU,627,5,15d,1
15.0,J,G,SU,373,5,15d,1
11.0,O,N,MO,21,5,11d,4
8.0,O,N,SU,7,5,14d,0
17.0,N,E,OS,137,5,14d,0
19.0,J,N,SU,8,5,14d,0
12.0,J,N,SU,366,5,9d,2
15.0,J,E,SU,47,4,22d,6
9.0,J,N,SU,25,4,24d,1
18.0,O,R,MO,8,5,15d,1
7.0,J,N,SU,32,4,22d,6
14.0,N,N,OS,10,2,7d,2
9.0,O,N,SU,1541,5,4d,4
19.0,D,N,MO,6,5,14d,0
18.0,J,N,SU,25,4,13d,4
11.0,J,G,SU,63,4,30d,0
14.0,J,N,SU,705,4,24d,1
16.0,J,R,SU,258,5,5d,5
20.0,J,R,SU,454,5,6d,6
15.0,J,N,SU,83,4,14d,5
18.0,D,N,SP,88,5,9d,2
20.0,O,R,MO,3601,5,4d,4
19.0,D,R,MO,5899,5,14d,0
3.0,J,R,SU,262,5,3d,3
23.0,J,R,SU,1275,4,13d,4
8.0,J,R,SU,21,5,7d,0
11.0,J,R,SU,194,3,20d,1
20.0,J,N,SU,354,5,13d,6
19.0,D,N,MO,22,5,12d,5
7.0,O,R,MO,601,5,15d,1
12.0,J,E,SU,12,5,8d,1
15.0,J,R,SU,24,4,28d,5
16.0,N,R,MO,1,5,14d,0
21.0,J,R,SU,1156,5,9d,2
13.0,J,N,SU,95,3,28d,2
6.0,D,G,MO,46,5,15d,1
2.0,J,R,SU,1140,5,13d,6
12.0,D,G,MO,705,5,4d,4
17.0,J,N,SU,18,4,25d,2
15.0,J,N,SU,6,4,30d,0
11.0,J,N,SU,5,4,30d,0
14.0,J,N,SU,371,4,25d,2
10.0,J,E,SU,52,4,21d,5
9.0,J,N,SU,91,5,5d,5
9.0,J,G,SU,43,4,25d,2
14.0,O,N,SU,1076,5,14d,0
6.0,J,E,SU,25,5,8d,1
22.0,J,R,SU,3610,5,10d,3
20.0,O,R,SU,235,5,15d,1
12.0,J,E,SU,12,5,9d,2
12.0,J,N,SU,1315,4,22d,6
8.0,N,E,OS,63,5,5d,5
14.0,J,E,SU,21,3,7d,2
22.0,N,E,OS,627,5,16d,2
23.0,N,E,OS,22,5,16d,2
15.0,D,G,MO,1431,5,15d,1
10.0,J,N,SU,326,5,16d,2
5.0,J,N,SU,280,5,16d,2
4.0,J,R,SU,263,4,9d,0
12.0,O,N,SU,7,5,16d,2
9.0,J,N,SU,1349,5,10d,3
12.0,D,Z,MO,654,5,14d,0
21.0,S,R,MO,21,2,21d,2
14.0,J,G,SU,66,5,9d,2
11.0,J,R,SU,1299,5,16d,2
15.0,J,N,SU,10,5,16d,2
10.0,J,N,SU,25,5,4d,4
3.0,J,N,SU,21,5,17d,3
7.0,J,G,SU,10,5,14d,0
14.0,D,R,MO,279,5,14d,0
13.0,O,E,SU,28,5,15d,1
5.0,O,R,SU,166,5,14d,0
13.0,J,N,SU,95,5,8d,1
13.0,J,N,SU,1175,5,16d,2
9.0,J,N,SU,12,5,9d,2
15.0,O,N,MO,9,5,12d,5
7.0,O,G,MO,620,5,14d,0
14.0,J,N,SU,1,5,16d,2
21.0,O,R,SU,16,5,11d,4
9.0,D,N,MO,1012,5,17d,3
15.0,J,R,SU,12,5,16d,2
15.0,J,N,SU,49,5,15d,1
9.0,J,N,SU,7,5,16d,2
10.0,O,N,SU,20,5,14d,0
10.0,D,E,MO,1447,5,16d,2
20.0,J,N,SU,27,5,16d,2
6.0,J,N,SU,11,5,9d,2
18.0,O,G,MO,69,5,16d,2
7.0,O,N,MO,1120,5,15d,1
8.0,J,N,SU,1205,5,16d,2
7.0,O,G,MO,620,5,14d,0
11.0,J,E,SU,5,5,12d,5
6.0,J,N,SU,2507,5,16d,2
14.0,J,G,SU,53,5,16d,2
17.0,J,R,SU,49,4,13d,4
15.0,J,N,SU,5,5,15d,1
8.0,J,G,SU,45,5,16d,2
15.0,O,N,SU,19,5,1d,1
4.0,J,R,SU,107,5,13d,6
21.0,O,R,MO,16,5,16d,2
21.0,O,E,MO,1216,5,15d,1
9.0,J,R,SU,21,5,16d,2
7.0,O,N,MO,21,5,17d,3
23.0,O,N,SU,62,5,16d,2
9.0,J,N,SU,56,5,15d,1
13.0,J,G,SU,92,5,11d,4
0.0,O,N,SU,1259,5,18d,4
11.0,J,N,SU,38,4,30d,0
9.0,O,N,MO,1380,5,15d,1
16.0,J,N,SU,459,5,11d,4
10.0,J,N,SU,414,5,11d,4
14.0,J,G,SU,12,5,11d,4
16.0,J,N,SU,95,5,7d,0
22.0,O,R,SU,4,5,17d,3
18.0,O,N,SU,55,5,16d,2
10.0,O,R,MO,5,5,17d,3
22.0,O,R,SU,21,5,11d,4
21.0,O,N,SU,46,5,16d,2
6.0,M,N,SU,55,5,16d,2
16.0,D,G,SP,2,5,14d,0
21.0,J,N,SU,1418,5,17d,3
6.0,J,G,SU,46,5,16d,2
10.0,J,N,SU,1571,5,16d,2
16.0,J,N,SU,6,5,16d,2
8.0,J,E,SU,4,4,20d,4
11.0,D,N,MO,343,5,15d,1
11.0,D,N,MO,37,4,17d,1
20.0,J,N,SU,140,5,14d,0
15.0,J,G,SU,415,5,10d,3
9.0,D,E,MO,1,5,16d,2
18.0,O,N,SU,86,5,16d,2
13.0,D,N,MO,1423,5,15d,1
12.0,N,E,OS,36,5,11d,4
3.0,N,E,SU,1309,4,29d,6
9.0,N,E,OS,22,5,16d,2
12.0,J,R,SU,258,5,12d,5
11.0,O,N,SU,1241,5,15d,1
11.0,J,N,SU,494,5,13d,6
14.0,O,R,SU,5,5,17d,3
14.0,J,N,SU,1085,5,12d,5
4.0,O,R,SU,40,5,17d,3
19.0,J,N,SU,638,5,15d,1
14.0,O,N,MO,1,5,17d,3
4.0,O,R,SU,415,5,14d,0
20.0,J,N,SU,67,5,1d,1
19.0,D,R,MO,258,5,14d,0
8.0,O,N,SU,393,5,4d,4
19.0,O,N,SU,524,5,17d,3
20.0,D,N,MO,291,5,14d,0
8.0,J,G,SU,652,5,16d,2
15.0,D,G,MO,516,5,14d,0
17.0,J,E,MO,4,5,17d,3
6.0,O,N,MO,534,5,15d,1
10.0,J,N,SU,52,2,28d,2
9.0,D,G,MO,1358,5,11d,4
15.0,N,E,OS,1265,5,18d,4
6.0,J,G,SU,1178,5,16d,2
8.0,N,E,OS,12,5,19d,5
8.0,N,E,OS,52,5,19d,5
18.0,J,N,SU,371,5,7d,0
22.0,N,E,OS,18,5,19d,5
18.0,O,N,SU,42,5,15d,1
14.0,J,E,SU,11,5,18d,4
19.0,J,N,SU,11,5,19d,5
10.0,J,N,SU,2,5,18d,4
10.0,J,G,SU,222,5,18d,4
16.0,O,R,SU,504,5,10d,3
16.0,J,E,SU,119,4,19d,3
9.0,O,N,SU,72,5,14d,0
10.0,O,E,SU,67,5,15d,1
17.0,O,N,SU,267,5,18d,4
7.0,O,N,MO,48,5,17d,3
11.0,O,N,SU,79,5,19d,5
8.0,O,N,SU,24,5,20d,6
7.0,D,Z,MO,117,5,15d,1
